120.666404724121,54.1177062988281,1423.51196289063
128.991561889648,52.369197845459,1427.76501464844
125.520126342773,53.8922920227051,1416.16979980469
133.411376953125,51.8469734191895,1420.85168457031
129.436599731445,54.8407173156738,1408.04052734375
137.349166870117,53.019718170166,1412.13293457031
133.659332275391,58.7578353881836,1398.17138671875
141.945693969727,57.8177833557129,1401.48181152344
105.853668212891,52.5599708557129,1412.95812988281
112.264343261719,54.0570220947266,1418.28491210938
110.48851776123,53.4530754089355,1405.85021972656
117.741470336914,54.3629302978516,1411.01000976563
114.276031494141,54.7636260986328,1397.92883300781
121.601173400879,55.3757019042969,1403.06420898438
118.402336120605,58.1750259399414,1389.2373046875
125.712875366211,58.8767051696777,1393.85864257813
100.034530639648,50.0115013122559,1408.98889160156
103.823417663574,51.2038269042969,1401.18908691406
107.372268676758,52.8272514343262,1393.09484863281
111.462577819824,56.2854270935059,1384.68530273438
66.7372436523438,10.378981590271,1394.20849609375
79.5786056518555,30.05979347229,1397.94140625
70.8395309448242,18.475772857666,1395.9423828125
82.571907043457,25.0530548095703,1369.68505859375
64.4607620239258,0,1393.75231933594
83.5999069213867,35.3575820922852,1399.87854003906
70.8291625976563,8.87852096557617,1386.42980957031
82.1147308349609,30.2845211029053,1389.42468261719
74.1442947387695,16.7301712036133,1387.32348632813
80.3754653930664,23.6525192260742,1379.119140625
69.4886627197266,0,1385.95654296875
86.5140380859375,36.62841796875,1391.28405761719
74.6503448486328,8.03261756896973,1377.84045410156
84.3672485351563,31.1404037475586,1380.27868652344
77.0443725585938,15.9173498153687,1378.37133789063
78.0622711181641,23.7018871307373,1388.30578613281
73.7663955688477,0,1377.6435546875
89.0847473144531,38.1281127929688,1382.19409179688
77.994499206543,7.98427534103394,1368.40661621094
86.9481201171875,33.3111419677734,1371.08679199219
79.5629043579102,16.4115791320801,1368.84631347656
75.5306930541992,24.663890838623,1396.6943359375
77.5254898071289,0,1368.27209472656
92.1851959228516,40.9111824035645,1373.30737304688
137.342330932617,48.5512771606445,1433.13159179688
140.461364746094,48.4703178405762,1424.55712890625
144.515335083008,49.9867820739746,1414.85388183594
149.629348754883,55.942756652832,1403.25793457031
146.571807861328,44.359188079834,1427.568359375
150.445892333984,46.3539352416992,1416.39660644531
155.942245483398,53.4009590148926,1403.78759765625
152.108428955078,39.766544342041,1430.06018066406
155.425827026367,42.3707695007324,1417.25830078125
161.061370849609,50.3422088623047,1403.73596191406
157.486312866211,34.3746871948242,1432.22033691406
160.07746887207,37.745246887207,1417.70666503906
165.829376220703,46.2451820373535,1403.52563476563
162.483978271484,27.9741744995117,1433.73303222656
164.72314453125,31.8936576843262,1417.8134765625
170.788955688477,40.1957740783691,1403.25317382813
